,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
14594,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.1194915771484
14595,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14596,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14597,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,73.5542297363281
14598,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,90.3074722290039
14599,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14600,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9934997558594
14601,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,75.7152786254883
14602,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14603,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,30.9631519317627
14604,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,46.4866638183594
14605,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,14.0046701431274
14606,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,67.473747253418
14607,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14608,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,91.8716888427734
14609,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14610,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,90.5062942504883
14611,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14612,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,83.5683517456055
14613,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9688142637102
14614,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14615,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,89.98171
14616,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,34.534628035186
14617,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14618,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.2211265563965
14619,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14620,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,95.4329045322277
14621,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,84.8963930675248
14622,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,53.0358605197444
14623,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,69.5750644432437
14624,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.5373674369822
14625,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,44.855855635545
14626,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14627,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,88.0
14628,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,0.0
14629,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14630,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9750518798828
14631,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.8621826171875
14632,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14633,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14634,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14635,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.2788848876953
14636,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9983215332031
14637,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14638,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14639,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,41.6
14640,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9065551757813
14641,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,47.5657386779785
14642,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,90.5581814089579
14643,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9300155639648
14644,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14645,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14646,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,96.9512781330594
14647,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,89.7
14648,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14649,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,13.8400917053223
14650,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,98.5287628173828
14651,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.1630783081055
14652,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.2527559213125
14653,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,40.7038830763661
14654,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,34.4700229278665
14655,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14656,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,93.8899002075195
14657,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,83.5160467167243
14658,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,84.4685839438348
14659,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,27.9232387542725
14660,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.1170343412034
14661,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14662,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14663,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14664,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14665,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,70.7588043212891
14666,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.5860137939453
14667,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14668,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14669,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,19.0350608825684
14670,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.994010925293
14671,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.8785921397276
14672,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.0
14673,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,91.5148773193359
14674,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,90.881637833171
14675,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14676,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,37.6
14677,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14678,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,60.5
14679,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.5233842703631
14680,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9991607666016
14681,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,81.1916275024414
14682,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14683,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,24.0
14684,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,39.5
14685,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,98.7412567138672
14686,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,10.8
14687,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9985885620117
14688,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14689,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,50.7034301757813
14690,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14691,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,16.6
14692,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,52.5
14693,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,81.1631393432617
14694,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14695,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14696,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,87.213623046875
14697,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.0
14698,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14699,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.8978177275585
14700,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14701,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,71.0508740243404
14702,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,93.5
14703,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,92.5548400878906
14704,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,93.852179
14705,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,89.08
14706,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.1614608764648
14707,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,22.1889343261719
14708,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14709,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.6963002725599
14710,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14711,"Korea, Dem. People’s Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,37.4463195800781
14712,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14713,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.331532
14714,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14715,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,79.5159764612161
14716,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9997111087969
14717,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14718,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14719,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14720,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14721,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,22.8
14722,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,86.5139871367745
14723,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14724,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.0091552734375
14725,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,60.5
14726,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14727,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,55.1
14728,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,16.468376159668
14729,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,95.4
14730,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14731,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,28.2924041748047
14732,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9827423095703
14733,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.4541284158739
14734,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,7.93542766571045
14735,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.4598146540274
14736,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,76.0974934551665
14737,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,64.5101470947266
14738,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,87.7446746826172
14739,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14740,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14741,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14742,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,62.9945449829102
14743,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14744,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.6783218383789
14745,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.6365203857422
14746,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,95.4321975708008
14747,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,7.7
14748,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.2741931143285
14749,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9983963132304
14750,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,45.0285453796387
14751,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.6
14752,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9973526000976
14753,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14754,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.1832154658975
14755,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,67.2815339423354
14756,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,97.4932158696792
14757,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,96.1754531860352
14758,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,86.5139871367745
14759,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,38.4598146540274
14760,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14761,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14762,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14763,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.0326766967773
14764,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,18.5
14765,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,18.5
14766,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14767,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.268933862812
14768,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.70948
14769,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14770,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14771,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.4550628662109
14772,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.4607391357422
14773,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,0.0
14774,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14775,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14776,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,44.6696128845215
14777,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,87.0284678606405
14778,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,99.9382781982422
14779,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,100.0
14780,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,70.2139053344727
14781,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,85.5
14782,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,31.1
14783,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,33.7
14784,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,95.5701446533203
14785,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,84.1371383666992
14786,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,40.5206069946289
14787,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,100.0
14788,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,100.0
14789,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,88.7686540243445
