,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
9199,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,100.0
9200,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,90.0
9201,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,83.9079818725586
9202,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,91.3056106567383
9203,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,0.575130105018616
9204,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,85.610071697923
9205,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,98.3235296655537
9206,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,6.63876247406006
9207,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,80.5517883300781
9208,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,97.4619522094727
9209,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,99.1375427246094
9210,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,88.3563432561345
9211,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,3.11989235877991
9212,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,87.7923850868598
9213,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,80.0
9214,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,47.1297641589219
9215,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,19.6309043900362
9216,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,86.3589782714844
9217,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,86.8
9218,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,91.3044891357422
9219,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,92.2761917114258
9220,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,5.47276782989502
9221,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,4.25612878799438
9222,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,98.6858673095703
9223,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,92.9570504578215
9224,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,97.1169509887695
9225,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,100.0
9226,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,99.0341796875
9227,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,71.7766799926758
9228,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,97.9623260498047
9229,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,
9230,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,100.0
9231,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,79.0990524291992
9232,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,18.0
9233,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,73.5221495695709
9234,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,80.0
9235,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,90.2360534667969
9236,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,41.7232208251953
9237,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,64.2727355957031
9238,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,15.865894317627
9239,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,28.1
9240,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,90.0901870727539
9241,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,0.0099999997764825
9242,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,17.2730312347412
9243,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9244,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9245,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,76.214137971973
9246,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9247,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,93.0224609375
9248,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.5046539306641
9249,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,
9250,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,87.7500915527344
9251,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9252,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9253,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,97.3050918579102
9254,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,2.01559138298035
9255,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9256,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,14.1419849395752
9257,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,6.06873416900635
9258,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,20.7627086639404
9259,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9260,Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,
9261,"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,93.3550720214844
9262,Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,97.9859390258789
9263,Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9264,Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,89.0566482543945
9265,Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9266,Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,63.7062683105469
9267,Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,91.728598
9268,Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,
9269,Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9270,Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,12.6805810928345
9271,Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,16.827127456665
9272,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,3.0
9273,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9274,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9275,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9276,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9277,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,95.6186141967773
9278,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,94.3824157714844
9279,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,42.2695693969727
9280,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,36.1630668640137
9281,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,3.34612107276917
9282,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,8.66249561309814
9283,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,91.2
9284,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,27.6020545959473
9285,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,44.381534576416
9286,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.2305450439453
9287,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,83.154282322315
9288,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,94.8786773681641
9289,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9290,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9291,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9292,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9293,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,
9294,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,58.3786888122559
9295,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,73.5805511474609
9296,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9297,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,84.1417999267578
9298,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.7707138061524
9299,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,85.4599537697774
9300,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,59.2102691227637
9301,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,86.9988013517344
9302,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.3280193680394
9303,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,99.1552746673397
9304,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,89.830167
9305,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,95.5
9306,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9307,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,22.9
9308,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9309,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9310,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,1.11878561973572
9311,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9312,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,30.6818952265223
9313,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9314,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,68.0795974731445
9315,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9316,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9317,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,37.4267044067383
9318,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,70.0380706787109
9319,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9320,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.208366394043
9321,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,34.2583389282227
9322,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9323,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,11.6221561431885
9324,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,22.569486618042
9325,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,2.47352051734924
9326,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,60.6541748046875
9327,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9328,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,83.9092788696289
9329,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9330,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,60.8
9331,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9332,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,71.5684204101563
9333,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,99.5774010191396
9334,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9335,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,66.122022
9336,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,13.6509202001845
9337,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9338,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,31.3
9339,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9340,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,79.7947472854152
9341,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,69.5988864307206
9342,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,29.9419610323047
9343,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,51.1397998792755
9344,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,66.86
9345,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,19.3083232880817
9346,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9347,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,51.4961051940918
9348,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,
9349,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9350,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,96.809928894043
9351,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,95.0749282836914
9352,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9353,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9354,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9355,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,80.2624588012695
9356,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.1451110839844
9357,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9358,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,99.9
9359,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,9.76826190948486
9360,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,99.60693359375
9361,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,4.95864868164062
9362,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,42.0991363525391
9363,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,90.4408721923828
9364,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9365,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9366,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,88.050310944548
9367,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,25.0
9368,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,98.7743072509766
9369,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,0.0099999997764825
9370,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,99.8607635498047
9371,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,86.6974487304688
9372,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,88.63975080286
9373,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,13.9834432499523
9374,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,11.8893260407479
9375,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9376,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,61.414363861084
9377,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,54.6563938416393
9378,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,68.7893541027963
9379,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,0.0099999997764825
9380,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,92.0420132516666
9381,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9382,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9383,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9384,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9385,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,48.0205154418945
9386,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,56.5
9387,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,100.0
9388,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,96.6616287231445
9389,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,11.7507095336914
9390,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,79.4416198730469
9391,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,88.5863796238791
9392,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,95.7855529785156
9393,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,60.5427742004395
9394,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,74.2662460801268
9395,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,96.0203170776367
